,id,text,created_at,retweet_count,favorite_count,coordinates,place,source,rumour,user_id,user_verified,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,text_orig,text_lemma
250,544352874969698305,people escape gunmanheld lint cafe,Mon Dec 15 04:46:53 +0000 2014,116,35,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,64643056,True,824772,460,13366,23,102612,#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café http://t.co/1ZlzKDjvSf http://t.co/DJCj55u6qk,people escape gunmanheld lint cafe 
251,544353303468199936,confirmed three hostages customers worker released cafe,Mon Dec 15 04:48:35 +0000 2014,134,91,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,423662810,False,101550,308,812,687,8302,"CONFIRMED: Three hostages, 2 customers, 1 worker, have been released from Cafe. #sydneysiege",confirm three hostage customer worker release cafe 
252,544353600273518592,pm modi condemns sydney hostage crisis,Mon Dec 15 04:49:46 +0000 2014,324,72,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yes,2581857086,False,6201,5558,12,229,4142,"PM Modi condemns Sydney hostage crisis

http://t.co/Ihl4Dxc7Ub http://t.co/3odOw6yBp3",pm modi condemn sydney hostage crisis 
253,544355218251452416,nsw police confirm three people emerged lint cafe martin place,Mon Dec 15 04:56:12 +0000 2014,152,59,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,2768501,True,489696,1063,8466,1525,141682,NSW Police confirm three people have emerged from the Lindt cafe in Martin Place #sydneysiege http://t.co/4MUc9ivwbK http://t.co/ZoZyJnkANL,nsw police confirm three people emerge lint cafe martin place 
254,544361266718846977,vine showing dramatic moment three hostages escaped,Mon Dec 15 05:20:14 +0000 2014,157,85,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,1855737487,True,15389,753,206,1031,6399,Here's a vine showing the dramatic moment three hostages escaped the #sydneysiege https://t.co/7VWb7IW5hm,vine show dramatic moment three hostage escape 
255,544362279006113792,police negotiators contacted hostage taker sydney cafe police official says,Mon Dec 15 05:24:15 +0000 2014,452,233,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,428333,True,21716031,109,160146,13,36658,"Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/eY2FWZsK7C #sydneysiege",police negotiator contact hostage taker sydney cafe police official say 
256,544366934154678272,islamic terrorist attack sydney hostages holding black flag islamic creed it,Mon Dec 15 05:42:45 +0000 2014,120,18,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,1695784514,False,8487,237,26,141,14298,Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6,islamic terrorist attack sydney hostage hold black flag islamic creed 
257,544372545219489792,local media people appear escape martin place sydney cafe amid hostage situation free,Mon Dec 15 06:05:03 +0000 2014,121,57,,,"<a href=""http://www.breakingnews.com"" rel=""nofollow"">Breaking News +</a>",yes,6017542,True,7125080,505,89383,19,88637,"Local media: 2 more people appear to escape Martin Place, Sydney, café amid hostage situation; 5 now free - @smh http://t.co/N5mmnilz4Z",local medium people appear escape martin place sydney cafe amid hostage situation free 
258,544373504419069952,update five hostages escaped lint cafe sydney unconfirmed number hostages remain inside,Mon Dec 15 06:08:52 +0000 2014,100,28,,,"<a href=""http://news.sky.com"" rel=""nofollow"">SkyNews Alerts - Breaking</a>",yes,87416722,True,1354075,6,14415,0,26919,Update - Five hostages have escaped from the Lindt cafe in Sydney and an unconfirmed number of hostages remain inside #sydneysiege,update five hostage escape lint cafe sydney unconfirmed number hostage remain inside 
259,544373676842311681,watch moment two women escaped,Mon Dec 15 06:09:33 +0000 2014,382,141,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,16834659,True,150843,84767,2736,1665,114454,"WATCH: The moment two women escaped the #sydneysiege.
https://t.co/WeFAZGu5Fm",watch moment two woman escape 
260,544374313848430592,breaking update hostages leave site,Mon Dec 15 06:12:05 +0000 2014,128,40,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,64643056,True,824778,460,13366,23,102613,BREAKING UPDATE: 2 more hostages leave #Sydneysiege site http://t.co/m51P8dUPhB http://t.co/nN9oFekgTZ,break update hostage leave site 
261,544374395540881408,live coverage sydney cafe hostage siege,Mon Dec 15 06:12:24 +0000 2014,120,40,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,7587032,True,1732082,17,14521,1,120330,Live coverage of the Sydney cafe hostage siege on @SkyNews and at http://t.co/1gMsZkOTjC http://t.co/C2nWo4mA5A,live coverage sydney cafe hostage siege 
262,544374511194632192,update total people able get sydney cafe hostage situation,Mon Dec 15 06:12:52 +0000 2014,220,112,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,28785486,True,3775737,860,36871,560,99522,UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,update total people able get sydney cafe hostage situation 
263,544374871812472832,black flag held hostages bears islamic message faith photo channel,Mon Dec 15 06:14:18 +0000 2014,232,108,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,1367531,True,4637013,382,44440,8,188596,Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,black flag hold hostage bear islamic message faith photo channel 
264,544378515378814977,heartstopping moment hostage gets cafe,Mon Dec 15 06:28:46 +0000 2014,343,154,,,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",yes,3684431,False,8317,3130,467,1694,12652,A heartstopping moment as this hostage gets out of the cafe: #sydneysiege https://t.co/1eDrmlRpwG,heartstoppe moment hostage get cafe 
265,544379366474403840,woman runs police cafe sydney hostage crisis,Mon Dec 15 06:32:09 +0000 2014,315,107,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,868112707,False,33419,240,1403,66,4467,A woman runs to police from cafe in Sydney during hostage crisis http://t.co/xbLHYWGSdc,woman run police cafe sydney hostage crisis 
266,544383230091464704,hostage falls policeman arms released,Mon Dec 15 06:47:30 +0000 2014,233,130,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,1960878613,True,2062,136,39,44,629,Hostage falls into policeman’s arms after being released http://t.co/csL4lAPffR #SydneySiege http://t.co/jfF7hivmol,hostage fall policeman arm release 
267,544384349395628033,total hostages left lint men women live,Mon Dec 15 06:51:57 +0000 2014,194,93,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,22993014,True,140542,1163,937,54,81197,"Total 5 hostages have left Lindt #MartinPlace; 3 men, 2 women. LIVE: http://t.co/Ni4ouWAGoO. #SydneySiege #9News http://t.co/CKB2uLPHVd",total hostage leave lint man woman live 
268,544385086955589632,five free unknown number remain trapped dramatic siege sydney,Mon Dec 15 06:54:53 +0000 2014,498,189,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,2097571,True,2926999,385,24061,208,74288,Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H,five free unknown number remain trap dramatic siege sydney 
269,544385641975676929,picture one women seen running cafe wearing uniform lint logo,Mon Dec 15 06:57:05 +0000 2014,1070,582,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,5402612,True,12523950,3,101796,0,22386,Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo http://t.co/WCAHu0wRgk,picture one woman see run cafe wear uniform lint logo 
270,544388329094270976,feel much hostages sydney also feel lawabiding muslims australia backlash nasty,Mon Dec 15 07:07:46 +0000 2014,115,59,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,176754253,False,55652,812,989,122757,78150,I feel so much for the hostages in Sydney. I also feel for law-abiding Muslims in Australia. The backlash will be nasty.,feel much hostage sydney also feel lawabide muslims australia backlash nasty 
271,544388658334146561,yet another hostage forced gunman call office passed captors demands,Mon Dec 15 07:09:05 +0000 2014,150,61,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,25777812,True,15056,389,228,6181,670,Yet another hostage has just been forced by the gunman to call the @9NewsSyd office - passed on his captor's demands #SydneySiege,yet another hostage force gunman call office pass captor demand 
272,544391063742332928,live hostages escape many still captivity see,Mon Dec 15 07:18:38 +0000 2014,222,74,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,2581857086,False,6144,5598,11,229,4131,"LIVE: 5 hostages escape #sydneysiege, many still in captivity 
See:http://t.co/mHOg6GV1pk http://t.co/8wCPPye3d9",live hostage escape many still captivity see 
273,544391533240516608,five hostages escaped besieged lint cafe latest update,Mon Dec 15 07:20:30 +0000 2014,140,52,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,4970411,True,2197338,137,45165,30,133877,Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ,five hostage escape besiege lint cafe late update 
274,544407139205132288,hostages posting requests gunman social media asked media publish requests,Mon Dec 15 08:22:31 +0000 2014,148,51,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,279534015,True,1573,281,53,98,2670,Hostages are posting the requests of the gunman on social media. @nswpolice has asked the media not to publish those requests #SydneySiege,hostage post request gunman social medium ask medium publish request 
275,544407157077467136,lonewolf taken around people hostage sydney demanded talk pm according australian media reports,Mon Dec 15 08:22:35 +0000 2014,119,39,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,16589206,True,2434098,5169,48588,2,34087,"An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney and demanded to talk to the PM, according to Australian media reports.",lonewolf take around people hostage sydney demand talk pm accord australian medium report 
276,544411585070911488,powerful images hostages escaping poor women fear still trapped inside,Mon Dec 15 08:40:11 +0000 2014,275,3,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,2873016720,False,70,53,0,0,657,"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/I2wLJhIymm",powerful image hostage escape poor woman fear still trap inside 
277,544424408027115520,people escape sydney siege indian among hostages,Mon Dec 15 09:31:08 +0000 2014,221,75,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yes,2581857086,False,6183,5558,12,229,4140,"5 people escape Sydney siege, 1 Indian among hostages

http://t.co/mHOg6GV1pk http://t.co/G6Ykk7eRZ4",people escape sydney siege indian among hostage 
278,544443027570556928,video australian police say talking gunman holding hostages inside cafe sydney,Mon Dec 15 10:45:07 +0000 2014,103,25,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,51241574,True,4449903,7357,64825,2,96020,VIDEO: Australian police say they are talking to gunman holding hostages inside cafe in Sydney: http://t.co/lHNXgtPj7B,video australian police say talk gunman hold hostage inside cafe sydney 
279,544443739800731648,hope everyone is sake fake please careful live close sydney,Mon Dec 15 10:47:57 +0000 2014,412,183,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,464311706,False,965,2003,4,15986,4371,I hope for everyones sake that this is fake but please just be careful if you live in or close to Sydney #sydneysiege http://t.co/NxwDSFVxqQ,hope everyone be sake fake please careful live close sydney 
280,544445364322197504,black flag stand,Mon Dec 15 10:54:24 +0000 2014,352,159,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,742143,True,8174324,61,83146,0,187153,What does the black flag at #SydneySiege stand for? http://t.co/3shTK9yYOh http://t.co/UkVFUgetLd,black flag stand 
281,544451181754744832,hostages held darkness cafe sydney,Mon Dec 15 11:17:31 +0000 2014,132,27,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,7587032,True,1732220,17,14523,1,120334,#sydneysiege: Up to 20 hostages are being held in darkness in a cafe in Sydney. http://t.co/5jtd36wFOU http://t.co/Gmt7PAuHzb,hostage hold darkness cafe sydney 
